"主卡","交易店","交易时间","POS.ID","交易号","小票序号","税后金额","税前金额","商品交易数量","商品大类","商品小类","商品编号"
11706265737,418,2016-07-28,17,271,22,29.9,25.5555555,1,8,82,60246198
11706265737,418,2016-08-05,14,304,6,9.9,8.4615384,1,16,164,70023692
11706265737,418,2016-08-05,14,304,8,10,8.5470085,2,12,121,40219898
11706265737,418,2016-08-05,14,304,10,15,12.8205128,1,12,121,10217155
11706265737,418,2016-08-05,14,304,19,4.9,4.1880341,1,16,163,20136309
11706265737,418,2016-08-05,14,304,21,2.9,2.4786324,1,16,163,50333596
11706265737,418,2016-08-05,17,247,4,99,84.6153846,1,1,12,30233606
11706265737,418,2016-08-05,17,247,6,499,426.4957264,1,9,92,80229013
11706265737,418,2016-08-05,17,247,8,49,41.8803418,1,2,21,80186198
11706265737,418,2016-08-05,17,247,12,39,33.3333333,1,95,951,78610400
11706265737,418,2016-08-05,17,247,21,39,33.3333333,1,95,951,78610400
11706265737,418,2016-08-05,17,247,38,239,204.2735042,1,4,43,20214552
11706265737,418,2016-08-12,14,134,6,7.9,6.7521367,1,12,121,70172804
11706265737,418,2016-08-12,14,134,22,69,58.9743589,1,18,182,70246862
11706265737,418,2016-08-12,14,134,33,4.95,4.2307692,5,15,154,70311466
11706265737,418,2016-08-12,14,134,44,8.7,7.4358974,3,16,163,50333596
11706265737,418,2016-08-14,12,110,4,20,17.094017,1,95,951,20000141
11706265737,418,2016-08-14,12,110,17,20,17.094017,1,95,951,20000141
11706265737,418,2016-08-14,12,110,19,49,41.8803418,1,95,951,78610400
11706265737,418,2016-08-14,12,110,21,59.4,50.7692307,60,15,154,90311465
11706265737,466,2016-08-08,6,172,6,5.8,4.9572649,2,15,151,80213979
11706265737,466,2016-08-08,6,172,24,5,4.2735042,1,15,152,10261935
11706265737,466,2016-08-08,6,172,28,6.9,5.8974358,1,18,183,60325685
11706265737,418,2016-07-15,15,194,4,3,2.5641025,1,15,151,10259744
11706265737,418,2016-07-15,15,194,7,1495,1277.777778,1,6,61,40217663
11706265737,418,2016-07-15,15,194,9,595,508.5470085,1,6,61,90180803
11706265737,418,2016-07-15,15,194,12,5,4.2735042,1,95,951,20000141
11706265737,418,2016-07-15,15,194,21,2.9,2.4786324,1,15,154,80311461
11706265737,418,2016-07-15,15,194,23,49,41.8803418,1,6,61,20307867
11706265737,418,2016-07-15,15,194,25,24.9,21.2820512,1,9,94,30176644
11706265737,418,2016-07-15,15,194,38,99,84.6153846,1,18,182,181114
11706265737,418,2016-07-15,15,194,46,200,170.9401709,1,5,51,80162890
11706265737,418,2016-07-21,15,161,4,149,127.3504273,1,1,12,70161669
11706265737,418,2016-07-21,15,161,22,8,6.8376068,1,95,951,20000141
11706265737,418,2016-08-05,14,304,17,15,12.8205128,1,12,121,20224099
11706265737,418,2016-08-05,17,247,10,80,68.3760683,1,95,951,10000561
11706265737,418,2016-08-05,17,247,19,39,33.3333333,1,95,951,78610400
11706265737,418,2016-08-05,17,247,25,39,33.3333333,1,95,951,78610400
11706265737,418,2016-08-05,17,247,31,20,17.094017,1,95,951,20000141
11706265737,418,2016-08-12,14,134,51,90,76.9230769,6,19,191,90218542
11706265737,418,2016-08-14,12,110,24,5,4.2735042,1,95,951,20000141
11706265737,418,2016-08-14,12,110,35,10,8.5470085,1,12,121,217151
11706265737,418,2016-08-14,12,110,37,5,4.2735042,1,95,951,20000141
11706265737,418,2016-07-15,15,194,19,2.9,2.4786324,1,15,154,40311463
11706265737,418,2016-07-15,15,194,27,24.9,21.2820512,1,9,94,90267561
11706265737,418,2016-07-15,15,194,34,64.5,55.1282051,5,7,76,50249951
11706265737,418,2016-07-15,15,194,36,99,84.6153846,1,18,182,30181117
11706265737,418,2016-07-15,15,194,51,39,33.3333333,1,1,12,90161673
11706265737,418,2016-07-15,15,194,53,39,33.3333333,1,1,12,193664
11706265737,418,2016-07-15,15,194,55,59,50.4273504,1,3,31,80251136
11706265737,418,2016-07-21,15,161,10,9,7.6923076,1,2,21,20167490
11706265737,418,2016-07-21,15,161,13,119,101.7094017,1,8,82,50162212
11706265737,418,2016-07-21,15,161,30,9,7.6923076,1,7,76,70249950
11706265737,418,2016-07-28,17,271,7,30,25.6410256,1,95,951,78610400
11706265737,418,2016-07-28,17,271,13,2.9,2.4786324,1,15,154,40311463
11706265737,418,2016-07-28,17,271,24,29.9,25.5555555,1,8,82,30184050
11706265737,418,2016-08-05,14,304,4,15,12.8205128,1,12,121,60217233
11706265737,418,2016-08-05,14,304,12,20,17.094017,2,12,121,70219892
11706265737,418,2016-08-05,17,247,23,39,33.3333333,1,95,951,78610400
11706265737,418,2016-08-12,14,134,8,17,14.5299145,1,14,142,20161600
11706265737,418,2016-08-12,14,134,10,3,2.5641025,1,16,163,40202893
11706265737,418,2016-08-12,14,134,12,5,4.2735042,1,16,163,40335770
11706265737,418,2016-08-12,14,134,19,3.96,3.3846153,4,15,154,20311464
11706265737,418,2016-08-12,14,134,24,1.98,1.6923076,2,15,154,40311463
11706265737,418,2016-08-12,14,134,42,8.7,7.4358974,3,16,163,70335660
11706265737,418,2016-08-12,14,134,49,5.8,4.9572649,2,16,163,50335661
11706265737,418,2016-08-12,14,134,53,90,76.9230769,3,19,191,70218557
11706265737,418,2016-08-14,12,110,6,20,17.094017,1,95,951,20000141
11706265737,418,2016-08-14,12,110,12,5,4.2735042,1,95,951,20000141
11706265737,418,2016-08-14,12,110,28,5,4.2735042,1,95,951,20000141
11706265737,418,2016-08-14,12,110,30,60,51.2820512,4,3,31,80217977
11706265737,466,2016-08-08,6,172,19,5,4.2735042,1,15,152,10261935
11706359278,466,2016-07-07,1,170,13,12.9,11.025641,1,7,76,70249950
11706359278,466,2016-07-07,1,170,4,99,84.6153846,1,4,44,10169791
11706359278,466,2016-07-07,1,170,15,29,24.7863247,1,13,131,70322672
11706359278,466,2016-07-07,1,170,8,23.6,20.1709401,4,10,103,30303680
11706363268,418,2016-07-31,13,266,7,14.9,12.7350427,1,9,91,70135595
11706363268,418,2016-08-13,18,314,4,59.8,51.1111111,2,16,163,36953500
11706363268,418,2016-08-13,18,314,19,7.9,6.7521367,1,14,142,134085
11706363268,418,2016-08-13,18,314,25,5.8,4.9572649,2,15,155,70192736
11706363268,418,2016-08-13,18,314,32,1.98,1.6923076,2,15,154,40311463
11706363268,418,2016-08-13,18,314,8,79.8,68.2051282,2,92,922,70278099
11706363268,418,2016-08-13,18,314,23,5.8,4.9572649,2,15,155,40252294
11706363268,418,2016-08-13,18,314,35,1.98,1.6923076,2,15,154,80311461
11706363268,418,2016-08-13,18,314,41,3.96,3.3846153,4,15,154,60311462
11706363268,418,2016-08-13,18,314,44,3.9,3.3333333,1,19,192,40301708
11706363268,418,2016-07-31,13,266,5,39.9,34.1025641,1,9,91,40193129
11706363268,418,2016-08-13,18,314,15,29.9,25.5555555,1,18,182,60327340
11706363268,418,2016-08-13,18,314,17,19.9,17.008547,1,14,142,60173564
11706363268,418,2016-08-13,18,314,21,9.9,8.4615384,1,6,62,20243597
11706363268,418,2016-08-13,18,314,27,5.8,4.9572649,2,15,155,80192731
11706363268,418,2016-08-13,18,314,6,19.9,17.008547,1,9,91,40169054
11706363268,418,2016-08-13,18,314,10,19.8,16.9230769,2,92,922,70213526
11706363268,418,2016-08-13,18,314,38,1.98,1.6923076,2,15,154,20311464
11706366208,466,2016-08-04,20,254,4,29,24.7863247,1,9,91,279945
11706366208,466,2016-08-04,20,254,8,50,42.7350427,1,9,91,30279944
11706366208,466,2016-08-04,20,255,6,12.9,11.025641,1,18,183,295441
11706366208,466,2016-08-04,20,255,15,9.9,8.4615384,1,10,105,65529
11706366208,466,2016-08-04,20,254,6,20,17.094017,1,9,91,20169074
11706366208,466,2016-08-04,20,255,4,9.9,8.4615384,1,9,91,90192957
11706366208,466,2016-08-04,20,255,8,4.9,4.1880341,1,7,76,30176366
11706366208,466,2016-08-04,20,255,13,79,67.5213675,1,15,151,90258769
11706379501,466,2016-07-08,22,104,8,29,24.7863247,1,9,91,279945
11706379501,466,2016-07-08,22,104,28,5.7,4.8717948,3,15,151,20155232
11706379501,466,2016-07-08,22,104,30,29.9,25.5555555,1,14,141,80267707
11706379501,466,2016-07-08,22,104,32,9.9,8.4615384,1,14,142,60208479
11706379501,466,2016-07-08,22,104,34,5.9,5.042735,1,14,142,60295023
11706379501,466,2016-07-08,22,104,6,50,42.7350427,1,9,91,30279944
11706379501,466,2016-07-08,22,104,19,9,7.6923076,6,15,151,40155231
11706379501,466,2016-07-08,22,104,13,4.9,4.1880341,1,16,162,10231463
11706379501,466,2016-07-08,22,104,21,19.8,16.9230769,2,15,151,80289238
11706379501,466,2016-07-08,22,104,26,129,110.2564102,10,15,152,10283089
11706379501,466,2016-07-08,22,104,4,14.9,12.7350427,1,18,183,10171826
11706379501,466,2016-07-08,22,104,15,4.9,4.1880341,1,16,162,30231462
11706379501,466,2016-07-08,22,104,17,4.9,4.1880341,1,16,162,50231461
11706379501,466,2016-07-08,22,104,40,19.9,17.008547,1,14,143,20176951
11706385227,466,2016-08-27,22,20,6,179,152.9914529,1,9,93,70264356
11706385227,466,2016-08-27,22,20,8,19.9,17.008547,1,9,91,40248419
11706385227,466,2016-08-27,22,20,15,9.9,8.4615384,1,15,151,80289238
11706385227,466,2016-08-27,22,20,17,29.9,25.5555555,1,9,94,30242615
11706385227,466,2016-08-27,22,20,4,249,212.8205128,1,11,112,271497
11706385227,466,2016-08-27,22,20,13,39.9,34.1025641,1,15,151,50278397
11706388678,466,2016-08-20,16,150,6,2.9,2.4786324,1,15,155,40252294
11706388678,466,2016-08-20,16,150,19,15.2,12.9914529,8,15,151,20155232
11706388678,466,2016-08-20,16,150,8,8.7,7.4358974,3,15,155,70192736
11706388678,466,2016-08-20,16,150,15,7.9,6.7521367,1,14,143,60179815
11706388678,466,2016-08-20,16,150,17,3.9,3.3333333,1,6,62,90165421
11706388678,466,2016-08-20,16,150,4,6.9,5.8974358,1,15,155,50213985
11706388678,466,2016-08-20,16,150,13,2.9,2.4786324,1,15,155,80192731
11706388678,466,2016-08-20,16,150,21,2.9,2.4786324,1,15,155,80234806
11706388678,466,2016-08-20,16,150,23,9.9,8.4615384,1,18,183,295441
11706388678,466,2016-08-20,16,150,28,9.9,8.4615384,1,18,183,50305763
11706388678,466,2016-08-20,16,150,30,29.9,25.5555555,1,13,131,40225535
11706390988,466,2016-07-07,18,134,6,12.9,11.025641,1,15,152,10242032
11706390988,466,2016-07-07,18,134,13,29.8,25.4700854,2,16,163,253257
11706390988,466,2016-07-07,18,134,26,14.5,12.3931623,5,16,163,80147753
11706390988,466,2016-07-07,18,134,28,2.9,2.4786324,1,16,163,50333596
11706390988,466,2016-07-07,18,134,34,99,84.6153846,1,11,113,90211215
11706390988,466,2016-07-07,18,134,43,9.9,8.4615384,1,18,183,10294832
11706390988,466,2016-07-07,18,134,62,39.9,34.1025641,1,15,151,60289220
11706390988,466,2016-07-07,18,134,8,29,24.7863247,1,10,101,70238305
11706390988,466,2016-07-07,18,134,19,6.9,5.8974358,1,16,163,60335665
11706390988,466,2016-07-07,18,134,21,6.9,5.8974358,1,16,163,80335669
11706390988,466,2016-07-07,18,134,36,49,41.8803418,1,16,163,90160701
11706390988,466,2016-07-07,18,134,41,59,50.4273504,1,18,181,90325820
11706390988,466,2016-07-07,18,134,47,19.9,17.008547,1,14,143,90163691
11706390988,466,2016-07-07,18,134,49,6.9,5.8974358,1,18,182,90196291
11706390988,466,2016-07-07,18,134,73,5.9,5.042735,1,10,103,30303680
11706390988,466,2016-07-07,18,134,15,19.9,17.008547,1,6,62,20285139
11706390988,466,2016-07-07,18,134,30,4.5,3.8461538,1,19,192,20188483
11706390988,466,2016-07-07,18,134,45,6.9,5.8974358,1,18,182,10196290
11706390988,466,2016-07-07,18,134,51,5.9,5.042735,1,16,163,70294612
11706390988,466,2016-07-07,18,134,56,5.9,5.042735,1,16,163,50294608
11706390988,466,2016-07-07,18,134,58,9.9,8.4615384,1,15,151,30289226
11706390988,466,2016-07-07,18,134,71,19.8,16.9230769,2,18,182,60136492
11706390988,466,2016-07-07,18,134,4,29.9,25.5555555,1,16,163,20309786
11706390988,466,2016-07-07,18,134,17,29.9,25.5555555,1,16,163,10217711
11706390988,466,2016-07-07,18,134,32,39.9,34.1025641,1,12,123,172299
11706390988,466,2016-07-07,18,134,60,14.9,12.7350427,1,15,151,70289229
11706390988,466,2016-07-07,18,134,64,9.9,8.4615384,1,9,92,30169728
11706390988,466,2016-07-07,18,134,66,4.9,4.1880341,1,7,76,90176368
11706390988,466,2016-07-07,18,134,75,5.9,5.042735,1,16,163,90294611
11706390988,466,2016-07-07,18,134,77,6.9,5.8974358,1,14,143,40286637
11706395608,466,2016-07-12,20,148,6,99,84.6153846,1,9,94,30167852
11706395608,466,2016-07-12,20,148,21,80,68.3760683,20,18,181,10180883
11706395608,466,2016-07-12,20,148,28,29.8,25.4700854,2,18,183,10171826
11706395608,466,2016-07-12,20,148,39,19.9,17.008547,1,16,164,90300462
11706395608,466,2016-07-12,20,148,58,59.8,51.1111111,2,7,76,40164075
11706395608,466,2016-07-12,20,148,69,9.9,8.4615384,1,18,181,70190935
11706395608,466,2016-07-12,20,148,71,14.9,12.7350427,1,15,152,50311472
11706395608,466,2016-07-12,20,148,73,9.9,8.4615384,1,14,142,30202266
11706395608,466,2016-07-12,20,149,8,14.9,12.7350427,1,16,163,176117
11706395608,466,2016-07-12,20,149,13,60,51.2820512,1,10,108,30277515
11706395608,466,2016-07-12,20,148,13,39.8,34.017094,2,16,163,30160704
11706395608,466,2016-07-12,20,148,15,19,16.2393162,1,15,154,10311469
11706395608,466,2016-07-12,20,148,26,29.8,25.4700854,2,16,164,70297427
11706395608,466,2016-07-12,20,148,32,19.9,17.008547,1,16,164,70300458
11706395608,466,2016-07-12,20,148,45,23.2,19.8290598,8,7,76,30271226
11706395608,466,2016-07-12,20,148,54,19.6,16.7521367,4,15,154,30289212
11706395608,466,2016-07-12,20,148,56,100.3,85.7264957,17,15,151,60258916
11706395608,466,2016-07-12,20,149,6,19.8,16.9230769,2,9,92,30169728
11706395608,466,2016-07-12,20,149,15,39.9,34.1025641,1,16,163,40237661
11706395608,466,2016-07-12,20,150,6,299,255.5555555,1,18,182,40243799
11706395608,466,2016-07-12,20,148,4,476,406.8376068,4,8,82,90161526
11706395608,466,2016-07-12,20,148,17,49,41.8803418,1,16,163,90160701
11706395608,466,2016-07-12,20,148,41,29.9,25.5555555,1,9,94,50193317
11706395608,466,2016-07-12,20,148,43,118,100.8547008,20,18,181,60180885
11706395608,466,2016-07-12,20,148,47,29.7,25.3846153,3,14,143,213544
11706395608,466,2016-07-12,20,148,8,399,341.025641,1,2,21,80263851
11706395608,466,2016-07-12,20,148,19,27.6,23.5897435,4,18,181,40330956
11706395608,466,2016-07-12,20,148,30,29.8,25.4700854,2,16,164,90300457
11706395608,466,2016-07-12,20,148,34,19.9,17.008547,1,16,164,50297428
11706395608,466,2016-07-12,20,148,52,17.4,14.8717948,6,16,163,50333596
11706395608,466,2016-07-12,20,148,60,19.9,17.008547,1,18,181,20301907
11706395608,466,2016-07-12,20,148,65,14.9,12.7350427,1,9,92,135570
11706395608,466,2016-07-12,20,148,67,51.6,44.1025641,4,7,76,50249951
11706395608,466,2016-07-12,20,149,4,27.6,23.5897435,4,18,182,40240404
11706395608,466,2016-07-12,20,150,4,49,41.8803418,1,18,182,80301339
11706458503,330,2016-08-28,15,164,6,39,33.3333333,1,1,12,20193658
11706458503,330,2016-08-28,15,164,4,19.9,17.008547,1,14,143,70233789
11706467750,466,2016-08-24,17,238,6,15.8,13.5042735,2,14,141,30191673
11706467750,466,2016-08-24,17,238,13,2.9,2.4786324,1,15,155,80234806
11706467750,466,2016-08-24,17,240,8,119.7,102.3076923,3,10,103,318517
11706467750,466,2016-08-24,17,238,8,3.9,3.3333333,1,19,192,40301708
11706467750,466,2016-08-24,17,238,15,2.9,2.4786324,1,15,155,40252294
11706467750,466,2016-08-24,17,240,6,299,255.5555555,1,10,101,30226026
11706467750,466,2016-08-24,17,238,4,47.9,40.9401709,1,11,113,190613
11706467750,466,2016-08-24,17,238,17,2.9,2.4786324,1,15,155,80192731
11706467750,466,2016-08-24,17,240,4,98,83.7606837,2,18,181,50188721
11706474155,466,2016-08-12,3,216,4,9.9,8.4615384,1,11,113,50190677
11706474155,466,2016-08-12,3,216,6,9.9,8.4615384,1,11,113,90298685
11706481085,418,2016-08-06,14,42,4,38.7,33.076923,3,16,162,60331361
11706481085,418,2016-08-06,14,42,6,7.9,6.7521367,1,14,143,10134004
11706481085,418,2016-08-06,14,42,8,5.9,5.042735,1,15,152,20137851
11706481085,418,2016-08-06,14,42,10,30,25.6410256,2,2,21,40180495
11706556797,466,2016-08-07,20,267,15,39.9,34.1025641,1,16,162,70242473
11706556797,466,2016-08-07,20,267,32,138,117.9487179,2,18,181,40339933
11706556797,466,2016-08-07,20,267,49,9.9,8.4615384,1,16,163,10246921
11706556797,466,2016-08-10,14,125,4,149,127.3504273,1,18,182,30242738
11706556797,466,2016-08-10,14,125,13,79,67.5213675,1,15,154,90312356
11706556797,466,2016-08-10,14,125,19,5.9,5.042735,1,16,163,90294611
11706556797,466,2016-08-10,14,125,48,49,41.8803418,1,12,123,40321018
11706556797,466,2016-08-10,14,125,52,19.8,16.9230769,2,14,141,60175271
11706556797,466,2016-07-18,3,100,6,29.8,25.4700854,2,15,152,137847
11706556797,466,2016-07-18,3,100,15,19.6,16.7521367,4,15,151,50267756
11706556797,466,2016-08-04,21,71,14,7.9,6.7521367,1,14,141,30191673
11706556797,466,2016-08-07,20,267,13,12.9,11.025641,1,16,162,66804047
11706556797,466,2016-08-07,20,267,17,29.8,25.4700854,2,15,151,40192672
11706556797,466,2016-08-07,20,267,34,79,67.5213675,1,12,123,80326108
11706556797,466,2016-08-07,20,267,36,79.8,68.2051282,2,15,154,90334438
11706556797,466,2016-08-10,14,125,8,16.9,14.4444444,1,15,154,50252547
11706556797,466,2016-08-10,14,125,15,9.9,8.4615384,1,6,62,20243597
11706556797,466,2016-08-10,14,125,17,8.7,7.4358974,3,7,76,30271226
11706556797,466,2016-08-10,14,125,26,29.8,25.4700854,2,18,181,10180939
11706556797,466,2016-08-10,14,125,44,9.9,8.4615384,1,14,142,70134082
11706556797,466,2016-08-10,14,125,46,9.9,8.4615384,1,11,113,50190677
11706594856,466,2016-07-19,23,5,6,6.9,5.8974358,1,18,183,40325686
11706594856,466,2016-07-19,23,5,8,6.9,5.8974358,1,18,183,60325685
11706594856,466,2016-07-19,23,5,15,2.9,2.4786324,1,14,143,233962
11706594856,466,2016-07-19,21,9,4,25.8,22.051282,2,18,183,50219586
11706594856,466,2016-07-19,23,5,23,39.8,34.017094,2,13,131,182444
11706594856,466,2016-07-19,23,5,28,5.9,5.042735,1,14,142,60295023
11706594856,466,2016-07-19,23,5,30,19.9,17.008547,1,14,143,90163691
11706594856,466,2016-07-19,23,5,34,9.9,8.4615384,1,18,182,60136492
11706594856,466,2016-07-19,23,5,39,4.5,3.8461538,1,19,192,20188483
11706594856,466,2016-07-19,21,10,4,1398,1194.871795,2,2,21,60167978
11706594856,466,2016-07-19,23,5,17,7.9,6.7521367,1,14,142,40257526
11706609234,466,2016-08-28,15,94,8,120,102.5641025,1,3,33,50195222
11706609234,466,2016-08-28,15,94,6,79,67.5213675,1,3,33,10158896
11706609234,466,2016-08-28,15,94,4,399,341.025641,1,3,31,10213077
11706609234,466,2016-08-28,15,94,18,29.9,25.5555555,1,18,181,10187808
11706609234,466,2016-08-28,15,94,20,49,41.8803418,1,14,143,40157701
11706609234,466,2016-08-28,15,94,14,50,42.7350427,1,3,33,251362
11706609234,466,2016-08-28,15,94,16,12.9,11.025641,1,18,181,324028
11706611656,466,2016-07-11,19,220,4,29.9,25.5555555,1,14,143,60193411
11706611656,466,2016-07-11,19,220,6,19.9,17.008547,1,14,142,50175139
11706611656,466,2016-07-11,19,220,8,44.7,38.2051282,3,15,155,40279726
11706615065,466,2016-08-25,22,356,4,99,84.6153846,1,11,112,30269836
11706615065,466,2016-08-25,22,356,6,9.9,8.4615384,1,15,152,137847
11706615065,466,2016-08-25,22,356,8,19.8,16.9230769,2,14,142,10257622
11706615065,466,2016-08-25,22,356,13,9.9,8.4615384,1,14,142,40287665
11706623675,466,2016-08-21,25,133,4,31.6,27.008547,4,11,113,10172859
11706625509,330,2016-08-03,8,60,6,6.9,5.8974358,1,16,164,60196594
11706625509,330,2016-08-03,8,60,8,9.9,8.4615384,1,9,91,70192963
11706625509,330,2016-08-03,8,60,14,19.9,17.008547,1,14,142,10208245
11706625509,330,2016-08-03,8,61,4,7.6,6.4957264,4,15,154,50311467
11706625509,330,2016-08-03,8,61,8,4.9,4.1880341,1,15,154,50289211
11706625509,330,2016-08-03,8,60,4,7.9,6.7521367,1,3,31,302597
11706625509,330,2016-08-03,8,60,10,4.9,4.1880341,1,18,181,70331006
11706625509,330,2016-08-03,8,60,12,9.9,8.4615384,1,15,152,60137849
11706625509,330,2016-08-03,8,61,6,19.9,17.008547,1,14,143,20233777
11706698274,466,2016-07-21,6,89,4,9.9,8.4615384,1,14,143,30213547
11706698274,466,2016-07-21,6,89,6,5.9,5.042735,1,10,103,30303680
11706708102,466,2016-08-07,1,204,6,9.9,8.4615384,1,11,113,90173119
11706708102,466,2016-08-07,1,204,8,9.9,8.4615384,1,11,113,40295811
11706708102,466,2016-08-07,1,204,4,11.9,10.1709401,1,11,111,30227785
11706708102,466,2016-08-07,1,204,13,9.9,8.4615384,1,11,113,10190679
11706708102,466,2016-08-07,1,204,15,9.9,8.4615384,1,11,113,80295319
11706716187,466,2016-07-21,19,80,4,19.9,17.008547,1,18,183,70314629
11706716187,466,2016-07-21,19,80,6,19.9,17.008547,1,9,94,90256384
11706726001,418,2016-08-31,16,100,8,39.9,34.1025641,1,10,107,70097089
11706726001,418,2016-08-31,16,100,6,7.9,6.7521367,1,12,123,304898
11706726001,418,2016-08-31,16,100,10,19.8,16.9230769,2,9,92,30169728
11706726001,418,2016-08-31,16,100,12,29.9,25.5555555,1,10,103,30311133
11706726001,418,2016-08-31,16,100,4,99,84.6153846,1,9,93,60240714
11706726001,418,2016-08-31,16,100,17,19.9,17.008547,1,11,112,70271875
11706730558,418,2016-07-29,17,279,7,39.9,34.1025641,1,14,142,60300350
11706730558,418,2016-07-29,17,279,9,15.8,13.5042735,2,14,143,50202487
11706730558,418,2016-07-29,17,279,13,7.9,6.7521367,1,15,152,322473
11706730558,418,2016-07-29,17,279,24,11.6,9.9145299,4,15,154,311460
11706730558,418,2016-07-29,17,278,7,5.9,5.042735,1,14,142,60295023
11706730558,418,2016-07-29,17,279,18,49,41.8803418,1,14,143,40157701
11706730558,418,2016-07-29,17,279,22,4.9,4.1880341,1,14,143,80318943
11706730558,418,2016-07-29,17,278,9,9.9,8.4615384,1,16,162,80308265
11706730558,418,2016-07-29,17,279,11,69,58.9743589,1,15,155,80241388
11706817239,466,2016-08-05,19,100,6,149,127.3504273,1,11,111,80234142
11706817239,466,2016-08-10,24,34,6,69,58.9743589,1,11,112,90271855
11706817239,466,2016-08-10,24,35,4,7.9,6.7521367,1,15,152,322473
11706817239,466,2016-08-05,19,100,8,59.8,51.1111111,2,11,111,90329291
11706817701,418,2016-07-24,22,17,4,4.5,3.8461538,1,19,192,20188483
11706817701,418,2016-07-24,22,17,10,9.9,8.4615384,1,92,921,70281266
11706817701,418,2016-07-24,22,17,12,29.9,25.5555555,1,16,163,10217711
11706817701,418,2016-07-24,22,17,17,9.9,8.4615384,1,10,105,60240506
11706817701,418,2016-07-24,22,17,19,2.9,2.4786324,1,15,152,40255513
11706817701,418,2016-07-24,22,17,31,39.9,34.1025641,1,14,142,60300350
